tokens,clean_text,stemmed_tokens,stemmed_text
"['bangga', 'film', 'animasi', 'indonesia', 'udah', 'tahap', 'jumbo', 'julukan', 'disney', 'princess', 'penyanyi', 'disney', 'dll', 'orang', 'bangga', 'pake', 'putri', 'jumbo', 'penyanyi', 'jumbo', 'artis', 'jumbo', 'dsb', 'ya', 'ntar', 'nama', 'ikonik', 'animasi', 'yg', 'bersanding', 'dgn', 'disney']",bangga film animasi indonesia udah tahap jumbo julukan disney princess penyanyi disney dll orang bangga pake putri jumbo penyanyi jumbo artis jumbo dsb ya ntar nama ikonik animasi yg bersanding dgn disney,"['bangga', 'film', 'animasi', 'indonesia', 'udah', 'tahap', 'jumbo', 'juluk', 'disney', 'princess', 'nyanyi', 'disney', 'dll', 'orang', 'bangga', 'pake', 'putri', 'jumbo', 'nyanyi', 'jumbo', 'artis', 'jumbo', 'dsb', 'ya', 'ntar', 'nama', 'ikonik', 'animasi', 'yg', 'sanding', 'dgn', 'disney']",bangga film animasi indonesia udah tahap jumbo juluk disney princess nyanyi disney dll orang bangga pake putri jumbo nyanyi jumbo artis jumbo dsb ya ntar nama ikonik animasi yg sanding dgn disney
"['nonton', 'film', 'jumbo', 'bareng', 'adek', 'beneran', 'bikin', 'nangiiss', 'sederesss', 'bangga', 'banget', 'nonton', 'film', 'animasi', 'terbaik', 'indonesia']",nonton film jumbo bareng adek beneran bikin nangiiss sederesss bangga banget nonton film animasi terbaik indonesia,"['nonton', 'film', 'jumbo', 'bareng', 'adek', 'beneran', 'bikin', 'nangiiss', 'sederesss', 'bangga', 'banget', 'nonton', 'film', 'animasi', 'baik', 'indonesia']",nonton film jumbo bareng adek beneran bikin nangiiss sederesss bangga banget nonton film animasi baik indonesia
"['gokil', 'sih', 'jumbo', 'keren', 'banget', 'animasinya', 'ga', 'nyangka', 'indonesia', 'bikin', 'film', 'animasi', 'sekeren']",gokil sih jumbo keren banget animasinya ga nyangka indonesia bikin film animasi sekeren,"['gokil', 'sih', 'jumbo', 'keren', 'banget', 'animasi', 'ga', 'nyangka', 'indonesia', 'bikin', 'film', 'animasi', 'keren']",gokil sih jumbo keren banget animasi ga nyangka indonesia bikin film animasi keren
"['halo', 'rangkuman', 'singkat', 'jumbo', 'jumbo', 'film', 'animasi', 'indonesia', 'terlaris', 'tembus', 'juta', 'penonton', 'kritik', 'unsur', 'hantu', 'dianggap', 'musyrik', 'orang', 'tua', 'dibandingkan', 'the', 'lion', 'king', 'coco', 'casper']",halo rangkuman singkat jumbo jumbo film animasi indonesia terlaris tembus juta penonton kritik unsur hantu dianggap musyrik orang tua dibandingkan the lion king coco casper,"['halo', 'rangkum', 'singkat', 'jumbo', 'jumbo', 'film', 'animasi', 'indonesia', 'laris', 'tembus', 'juta', 'tonton', 'kritik', 'unsur', 'hantu', 'anggap', 'musyrik', 'orang', 'tua', 'banding', 'the', 'lion', 'king', 'coco', 'casper']",halo rangkum singkat jumbo jumbo film animasi indonesia laris tembus juta tonton kritik unsur hantu anggap musyrik orang tua banding the lion king coco casper
"['rate', 'nonton', 'film', 'jumbo', 'keponakan', 'terima', 'kasih', 'film', 'animasi', 'indonesia', 'berwarna', 'cocok', 'umur', 'kecuali', 'bayi', 'renta', 'mendengar', 'suara', 'keras', 'jumbo', 'mengajarkan', 'pesan', 'persahabatan', 'mengendalikan', 'egois', 'dll']",rate nonton film jumbo keponakan terima kasih film animasi indonesia berwarna cocok umur kecuali bayi renta mendengar suara keras jumbo mengajarkan pesan persahabatan mengendalikan egois dll,"['rate', 'nonton', 'film', 'jumbo', 'keponakan', 'terima', 'kasih', 'film', 'animasi', 'indonesia', 'warna', 'cocok', 'umur', 'kecuali', 'bayi', 'renta', 'dengar', 'suara', 'keras', 'jumbo', 'ajar', 'pesan', 'sahabat', 'kendali', 'egois', 'dll']",rate nonton film jumbo keponakan terima kasih film animasi indonesia warna cocok umur kecuali bayi renta dengar suara keras jumbo ajar pesan sahabat kendali egois dll
"['aja', 'orang', 'mengapresiasi', 'karya', 'anak', 'bangsa', 'bilang', 'kalo', 'tiketnya', 'kemahalan', 'rb', 'kau', 'film', 'sampe', 'kau', 'bilang', 'gitu', 'setidaktaunya', 'indonesia', 'film', 'animasi', 'jumbo']",aja orang mengapresiasi karya anak bangsa bilang kalo tiketnya kemahalan rb kau film sampe kau bilang gitu setidaktaunya indonesia film animasi jumbo,"['aja', 'orang', 'apresiasi', 'karya', 'anak', 'bangsa', 'bilang', 'kalo', 'tiket', 'mahal', 'rb', 'kau', 'film', 'sampe', 'kau', 'bilang', 'gitu', 'setidaktaunya', 'indonesia', 'film', 'animasi', 'jumbo']",aja orang apresiasi karya anak bangsa bilang kalo tiket mahal rb kau film sampe kau bilang gitu setidaktaunya indonesia film animasi jumbo
"['jumbo', 'film', 'animasi', 'karya', 'melampaui', 'juta', 'penonton', 'yeorobun', 'pencapaian', 'film', 'animasi', 'tertinggi', 'indonesia', 'tema', 'anak', 'inspiratif', 'penuh', 'pelajaran', 'selamat', 'mas']",jumbo film animasi karya melampaui juta penonton yeorobun pencapaian film animasi tertinggi indonesia tema anak inspiratif penuh pelajaran selamat mas,"['jumbo', 'film', 'animasi', 'karya', 'lampau', 'juta', 'tonton', 'yeorobun', 'capai', 'film', 'animasi', 'tinggi', 'indonesia', 'tema', 'anak', 'inspiratif', 'penuh', 'ajar', 'selamat', 'mas']",jumbo film animasi karya lampau juta tonton yeorobun capai film animasi tinggi indonesia tema anak inspiratif penuh ajar selamat mas
"['nangeeess', 'asli', 'bagus', 'banget', 'jumbo', 'jarang', 'nangis', 'nonton', 'film', 'bioskop', 'nonton', 'x', 'air', 'mata', 'menetes', 'thank', 'you', 'kak', 'amp', 'tim', 'film', 'sukses', 'semoga', 'film', 'animasi', 'indonesia']",nangeeess asli bagus banget jumbo jarang nangis nonton film bioskop nonton x air mata menetes thank you kak amp tim film sukses semoga film animasi indonesia,"['nangeeess', 'asli', 'bagus', 'banget', 'jumbo', 'jarang', 'nang', 'nonton', 'film', 'bioskop', 'nonton', 'x', 'air', 'mata', 'tetes', 'thank', 'you', 'kak', 'amp', 'tim', 'film', 'sukses', 'moga', 'film', 'animasi', 'indonesia']",nangeeess asli bagus banget jumbo jarang nang nonton film bioskop nonton x air mata tetes thank you kak amp tim film sukses moga film animasi indonesia
"['first', 'impression', 'ngeliat', 'wajah', 'jumbo', 'kek', 'omaygaattttt', 'lucu', 'bgt', 'gembull', 'pipinyaaaaa', 'aaaaaaa', 'film', 'nunjukin', 'bangkitnya', 'film', 'animasi', 'indonesia', 'bgt', 'sih', 'yg', 'gue', 'catet', 'nonton', 'film', 'hahaha', 'kek', 'yg', 'org', 'ga', 'sadar', 'hehe', 'rep']",first impression ngeliat wajah jumbo kek omaygaattttt lucu bgt gembull pipinyaaaaa aaaaaaa film nunjukin bangkitnya film animasi indonesia bgt sih yg gue catet nonton film hahaha kek yg org ga sadar hehe rep,"['first', 'impression', 'ngeliat', 'wajah', 'jumbo', 'kek', 'omaygaattttt', 'lucu', 'bgt', 'gembull', 'pipinyaaaaa', 'aaaaaaa', 'film', 'nunjukin', 'bangkit', 'film', 'animasi', 'indonesia', 'bgt', 'sih', 'yg', 'gue', 'catet', 'nonton', 'film', 'hahaha', 'kek', 'yg', 'org', 'ga', 'sadar', 'hehe', 'rep']",first impression ngeliat wajah jumbo kek omaygaattttt lucu bgt gembull pipinyaaaaa aaaaaaa film nunjukin bangkit film animasi indonesia bgt sih yg gue catet nonton film hahaha kek yg org ga sadar hehe rep
"['keren', 'bgt', 'tolong', 'jumbo', 'film', 'animasi', 'indonesia', 'bikin', 'gue', 'terkesima', 'jalan', 'ceritanya', 'banget', 'pelajaran', 'yg', 'diambil', 'menurutku', 'cocok', 'bayi', 're', 'dibanding', 'bocil', 'mayan', 'bgt', 'pesan', 'yg', 'tersirat', 'nangis', 'iyalah']",keren bgt tolong jumbo film animasi indonesia bikin gue terkesima jalan ceritanya banget pelajaran yg diambil menurutku cocok bayi re dibanding bocil mayan bgt pesan yg tersirat nangis iyalah,"['keren', 'bgt', 'tolong', 'jumbo', 'film', 'animasi', 'indonesia', 'bikin', 'gue', 'kesima', 'jalan', 'cerita', 'banget', 'ajar', 'yg', 'ambil', 'turut', 'cocok', 'bayi', 're', 'banding', 'bocil', 'mayan', 'bgt', 'pesan', 'yg', 'sirat', 'nang', 'iya']",keren bgt tolong jumbo film animasi indonesia bikin gue kesima jalan cerita banget ajar yg ambil turut cocok bayi re banding bocil mayan bgt pesan yg sirat nang iya
"['wakil', 'ketua', 'dpr', 'ri', 'sufmi', 'dasco', 'ahmad', 'mengapresiasi', 'film', 'animasi', 'jumbo', 'mencapai', 'juta', 'penonton', 'penayangan', 'perdananya', 'maret', 'mengajak', 'senantiasa', 'mendukung', 'industri', 'perfilman', 'indonesia']",wakil ketua dpr ri sufmi dasco ahmad mengapresiasi film animasi jumbo mencapai juta penonton penayangan perdananya maret mengajak senantiasa mendukung industri perfilman indonesia,"['wakil', 'ketua', 'dpr', 'ri', 'sufmi', 'dasco', 'ahmad', 'apresiasi', 'film', 'animasi', 'jumbo', 'capai', 'juta', 'tonton', 'tayang', 'perdana', 'maret', 'ajak', 'senantiasa', 'dukung', 'industri', 'film', 'indonesia']",wakil ketua dpr ri sufmi dasco ahmad apresiasi film animasi jumbo capai juta tonton tayang perdana maret ajak senantiasa dukung industri film indonesia
"['listeners', 'weekend', 'nonton', 'film', 'jumbo', 'udah', 'nonton', 'coba', 'share', 'sih', 'harapan', 'film', 'animasi', 'indonesia', 'dengerin', 'new', 'geng', 'sore', 'bareng', 'nissa', 'padmaamidjaja']",listeners weekend nonton film jumbo udah nonton coba share sih harapan film animasi indonesia dengerin new geng sore bareng nissa padmaamidjaja,"['listeners', 'weekend', 'nonton', 'film', 'jumbo', 'udah', 'nonton', 'coba', 'share', 'sih', 'harap', 'film', 'animasi', 'indonesia', 'dengerin', 'new', 'geng', 'sore', 'bareng', 'nissa', 'padmaamidjaja']",listeners weekend nonton film jumbo udah nonton coba share sih harap film animasi indonesia dengerin new geng sore bareng nissa padmaamidjaja
"['aamiin', 'iya', 'doong', 'semoga', 'film', 'jumbo', 'batu', 'loncatan', 'animasi', 'indonesia', 'xixi']",aamiin iya doong semoga film jumbo batu loncatan animasi indonesia xixi,"['aamiin', 'iya', 'doong', 'moga', 'film', 'jumbo', 'batu', 'loncat', 'animasi', 'indonesia', 'xixi']",aamiin iya doong moga film jumbo batu loncat animasi indonesia xixi
"['jumbo', 'bagus', 'banget', 'weh', 'ngelihat', 'teater', 'bioskop', 'full', 'isinya', 'orang', 'tua', 'yg', 'ngajak', 'anaknya', 'remaja', 'nonton', 'film', 'animasi', 'fantastik', 'buatan', 'anak', 'bangsa', 'bikin', 'gue', 'indonesia', 'aja', 'terima', 'kasih', 'bang']",jumbo bagus banget weh ngelihat teater bioskop full isinya orang tua yg ngajak anaknya remaja nonton film animasi fantastik buatan anak bangsa bikin gue indonesia aja terima kasih bang,"['jumbo', 'bagus', 'banget', 'weh', 'ngelihat', 'teater', 'bioskop', 'full', 'isi', 'orang', 'tua', 'yg', 'ngajak', 'anak', 'remaja', 'nonton', 'film', 'animasi', 'fantastik', 'buat', 'anak', 'bangsa', 'bikin', 'gue', 'indonesia', 'aja', 'terima', 'kasih', 'bang']",jumbo bagus banget weh ngelihat teater bioskop full isi orang tua yg ngajak anak remaja nonton film animasi fantastik buat anak bangsa bikin gue indonesia aja terima kasih bang
"['hah', 'film', 'animasi', 'indonesia', 'tembus', 'pasar', 'internasional', 'yuk', 'kenalan', 'film', 'jumbo', 'karya', 'kolektif', 'kreator', 'indonesia', 'direncanakan', 'tayang', 'negara', 'ditonton', 'juta', 'orang', 'seminggu']",hah film animasi indonesia tembus pasar internasional yuk kenalan film jumbo karya kolektif kreator indonesia direncanakan tayang negara ditonton juta orang seminggu,"['hah', 'film', 'animasi', 'indonesia', 'tembus', 'pasar', 'internasional', 'yuk', 'kenal', 'film', 'jumbo', 'karya', 'kolektif', 'kreator', 'indonesia', 'rencana', 'tayang', 'negara', 'tonton', 'juta', 'orang', 'minggu']",hah film animasi indonesia tembus pasar internasional yuk kenal film jumbo karya kolektif kreator indonesia rencana tayang negara tonton juta orang minggu
"['pengen', 'cerita', 'seru', 'nuansa', 'lokal', 'nonton', 'jumbo', 'aja', 'film', 'animasi', 'rilis', 'petualangan', 'don', 'hits', 'banget', 'indonesia', 'moodmu', 'gaming', 'kreativitas', 'minecraft', 'seru', 'nonton', 'video', 'build', 'gameplay', 'pilih']",pengen cerita seru nuansa lokal nonton jumbo aja film animasi rilis petualangan don hits banget indonesia moodmu gaming kreativitas minecraft seru nonton video build gameplay pilih,"['ken', 'cerita', 'seru', 'nuansa', 'lokal', 'nonton', 'jumbo', 'aja', 'film', 'animasi', 'rilis', 'tualang', 'don', 'hits', 'banget', 'indonesia', 'moodmu', 'gaming', 'kreativitas', 'minecraft', 'seru', 'nonton', 'video', 'build', 'gameplay', 'pilih']",ken cerita seru nuansa lokal nonton jumbo aja film animasi rilis tualang don hits banget indonesia moodmu gaming kreativitas minecraft seru nonton video build gameplay pilih
"['film', 'jumbo', 'disambut', 'meriah', 'pecahkan', 'rekor', 'film', 'animasi', 'indonesia']",film jumbo disambut meriah pecahkan rekor film animasi indonesia,"['film', 'jumbo', 'sambut', 'riah', 'pecah', 'rekor', 'film', 'animasi', 'indonesia']",film jumbo sambut riah pecah rekor film animasi indonesia
"['film', 'animasi', 'jumbo', 'perhatian', 'publik', 'melibatkan', 'animator', 'cimahi', 'proses', 'produksinya', 'animator', 'cimahi', 'terlibat', 'produksi', 'film', 'animasi', 'jumbo']",film animasi jumbo perhatian publik melibatkan animator cimahi proses produksinya animator cimahi terlibat produksi film animasi jumbo,"['film', 'animasi', 'jumbo', 'perhati', 'publik', 'libat', 'animator', 'cimahi', 'proses', 'produksi', 'animator', 'cimahi', 'libat', 'produksi', 'film', 'animasi', 'jumbo']",film animasi jumbo perhati publik libat animator cimahi proses produksi animator cimahi libat produksi film animasi jumbo
"['hype', 'nya', 'jumbo', 'muncul', 'tayang', 'loh', 'aja', 'rb', 'jd', 'film', 'lebaran', 'yg', 'tembus', 'jt', 'ya', 'hype', 'nya', 'gede', 'tembus', 'jt', 'krna', 'diberitakan', 'sbg', 'animasi', 'indonesia', 'terlaris']",hype nya jumbo muncul tayang loh aja rb jd film lebaran yg tembus jt ya hype nya gede tembus jt krna diberitakan sbg animasi indonesia terlaris,"['hype', 'nya', 'jumbo', 'muncul', 'tayang', 'loh', 'aja', 'rb', 'jd', 'film', 'lebaran', 'yg', 'tembus', 'jt', 'ya', 'hype', 'nya', 'gede', 'tembus', 'jt', 'krna', 'berita', 'sbg', 'animasi', 'indonesia', 'laris']",hype nya jumbo muncul tayang loh aja rb jd film lebaran yg tembus jt ya hype nya gede tembus jt krna berita sbg animasi indonesia laris
"['peran', 'reviewer', 'reviewer', 'film', 'mengedukasi', 'reviewnya', 'terkait', 'pandangan', 'orang', 'tua', 'sudut', 'pandang', 'berbeda', 'film', 'jumbo', 'ga', 'prospek', 'penonton', 'film', 'animasi', 'indonesia', 'jgn', 'hina']",peran reviewer reviewer film mengedukasi reviewnya terkait pandangan orang tua sudut pandang berbeda film jumbo ga prospek penonton film animasi indonesia jgn hina,"['peran', 'reviewer', 'reviewer', 'film', 'edukasi', 'reviewnya', 'kait', 'pandang', 'orang', 'tua', 'sudut', 'pandang', 'beda', 'film', 'jumbo', 'ga', 'prospek', 'tonton', 'film', 'animasi', 'indonesia', 'jgn', 'hina']",peran reviewer reviewer film edukasi reviewnya kait pandang orang tua sudut pandang beda film jumbo ga prospek tonton film animasi indonesia jgn hina
"['film', 'indonesia', 'terlaris', 'genre', 'film', 'drama', 'laku', 'dilan', 'film', 'horror', 'laku', 'kkn', 'desa', 'penari', 'film', 'action', 'laga', 'laku', 'mencuri', 'raden', 'saleh', 'film', 'komedi', 'laku', 'laen', 'bertambah', 'film', 'animasi', 'laku', 'jumbo', 'pecah', 'telor']",film indonesia terlaris genre film drama laku dilan film horror laku kkn desa penari film action laga laku mencuri raden saleh film komedi laku laen bertambah film animasi laku jumbo pecah telor,"['film', 'indonesia', 'laris', 'genre', 'film', 'drama', 'laku', 'dil', 'film', 'horror', 'laku', 'kkn', 'desa', 'tari', 'film', 'action', 'laga', 'laku', 'curi', 'raden', 'saleh', 'film', 'komedi', 'laku', 'laen', 'tambah', 'film', 'animasi', 'laku', 'jumbo', 'pecah', 'telor']",film indonesia laris genre film drama laku dil film horror laku kkn desa tari film action laga laku curi raden saleh film komedi laku laen tambah film animasi laku jumbo pecah telor
"['pencapaian', 'penonton', 'film', 'animasi', 'indonesia', 'sejarah', 'ga', 'sejuta', 'jumbo', 'kayak', 'gokil', 'gokil', 'banget']",pencapaian penonton film animasi indonesia sejarah ga sejuta jumbo kayak gokil gokil banget,"['capai', 'tonton', 'film', 'animasi', 'indonesia', 'sejarah', 'ga', 'juta', 'jumbo', 'kayak', 'gokil', 'gokil', 'banget']",capai tonton film animasi indonesia sejarah ga juta jumbo kayak gokil gokil banget
"['film', 'jumbo', 'terobosan', 'dunia', 'animasi', 'indonesia', 'bangga', 'banget', 'nontonnya', 'semoga', 'film', 'kualitas', 'ditingkatkan', 'micro', 'expression', 'gue', 'sih', 'dikasih', 'budget', 'meningkat', 'pesat', 'depannya']",film jumbo terobosan dunia animasi indonesia bangga banget nontonnya semoga film kualitas ditingkatkan micro expression gue sih dikasih budget meningkat pesat depannya,"['film', 'jumbo', 'terobos', 'dunia', 'animasi', 'indonesia', 'bangga', 'banget', 'nontonnya', 'moga', 'film', 'kualitas', 'tingkat', 'micro', 'expression', 'gue', 'sih', 'kasih', 'budget', 'tingkat', 'pesat', 'depan']",film jumbo terobos dunia animasi indonesia bangga banget nontonnya moga film kualitas tingkat micro expression gue sih kasih budget tingkat pesat depan
"['terkait', 'film', 'animasi', 'indonesia', 'jumbo', 'film', 'bercerita', 'don', 'anak', 'dibully', 'berat', 'badannya', 'petualangannya', 'roh', 'bernama', 'meri', 'dirilis', 'maret', 'jumbo', 'sukses', 'animasi', 'indonesia', 'terlaris']",terkait film animasi indonesia jumbo film bercerita don anak dibully berat badannya petualangannya roh bernama meri dirilis maret jumbo sukses animasi indonesia terlaris,"['kait', 'film', 'animasi', 'indonesia', 'jumbo', 'film', 'cerita', 'don', 'anak', 'dibully', 'berat', 'badan', 'tualang', 'roh', 'nama', 'meri', 'rilis', 'maret', 'jumbo', 'sukses', 'animasi', 'indonesia', 'laris']",kait film animasi indonesia jumbo film cerita don anak dibully berat badan tualang roh nama meri rilis maret jumbo sukses animasi indonesia laris
"['nih', 'film', 'jumbo', 'emang', 'juara', 'banget', 'bikin', 'merinding', 'terharu', 'yuk', 'support', 'karyakarya', 'animasi', 'indonesia']",nih film jumbo emang juara banget bikin merinding terharu yuk support karyakarya animasi indonesia,"['nih', 'film', 'jumbo', 'emang', 'juara', 'banget', 'bikin', 'merinding', 'haru', 'yuk', 'support', 'karyakarya', 'animasi', 'indonesia']",nih film jumbo emang juara banget bikin merinding haru yuk support karyakarya animasi indonesia
"['film', 'jumbo', 'film', 'animasi', 'indonesia', 'terlaris']",film jumbo film animasi indonesia terlaris,"['film', 'jumbo', 'film', 'animasi', 'indonesia', 'laris']",film jumbo film animasi indonesia laris
"['film', 'animasi', 'jumbo', 'mencetak', 'sejarah', 'industri', 'perfilman', 'indonesia', 'tujuh', 'penayangan', 'perdana', 'jumbo', 'berhasil', 'meraih', 'juta', 'penonton', 'minggu', 'menjadikannya', 'film', 'animasi', 'terlaris']",film animasi jumbo mencetak sejarah industri perfilman indonesia tujuh penayangan perdana jumbo berhasil meraih juta penonton minggu menjadikannya film animasi terlaris,"['film', 'animasi', 'jumbo', 'cetak', 'sejarah', 'industri', 'film', 'indonesia', 'tujuh', 'tayang', 'perdana', 'jumbo', 'hasil', 'raih', 'juta', 'tonton', 'minggu', 'jadi', 'film', 'animasi', 'laris']",film animasi jumbo cetak sejarah industri film indonesia tujuh tayang perdana jumbo hasil raih juta tonton minggu jadi film animasi laris
"['nangisin', 'soundtrack', 'film', 'jumbo', 'maju', 'film', 'animasi', 'indonesia']",nangisin soundtrack film jumbo maju film animasi indonesia,"['nangisin', 'soundtrack', 'film', 'jumbo', 'maju', 'film', 'animasi', 'indonesia']",nangisin soundtrack film jumbo maju film animasi indonesia
"['jumbo', 'jd', 'titik', 'kebangkitan', 'film', 'animasi', 'indonesia', 'ceritanya', 'bagus', 'kualitas', 'grafisnya', 'dibilang', 'masuk', 'standar', 'hollywood', 'mendekati', 'pixar']",jumbo jd titik kebangkitan film animasi indonesia ceritanya bagus kualitas grafisnya dibilang masuk standar hollywood mendekati pixar,"['jumbo', 'jd', 'titik', 'bangkit', 'film', 'animasi', 'indonesia', 'cerita', 'bagus', 'kualitas', 'grafis', 'bilang', 'masuk', 'standar', 'hollywood', 'dekat', 'pixar']",jumbo jd titik bangkit film animasi indonesia cerita bagus kualitas grafis bilang masuk standar hollywood dekat pixar
