userName;score;content
Pengguna Google;5;Thanks for reaching out! Choose an option below or describe your issue in one single message, and we'll try to find the right solution for you. 🙏
Pengguna Google;5;good
Pengguna Google;4;kecewa banget pas order makanan ga bisa chat resto dan ga bisa cancel pesanan padahal blom dapet driver
Pengguna Google;5;pokoke mantaaap.
Pengguna Google;5;grab maknyos semakin merakyat
Pengguna Google;5;cepat dan tanggap
Pengguna Google;5;saya sangat puas
Pengguna Google;5;mantap
Pengguna Google;4;tolong pantau terus ojol yg menggunakan FAKE GPS capek nunggu sumpah 20mnt!?
Pengguna Google;5;baik
Pengguna Google;4;penting sekali
Pengguna Google;5;🤩
Pengguna Google;5;baik dalam pelayanan
Pengguna Google;2;gak banget biaya penanganan dan biaya aplikasi lu buat grabfood, kikir
Pengguna Google;1;sangat membantu sekali
Pengguna Google;2;aplikasi emot ,padahal sinyal bagus
Pengguna Google;5;sangat membantu
Pengguna Google;5;puas
Pengguna Google;5;sangat membantu
Pengguna Google;5;mantap biasa nya susah nyari greb di ciberem
Pengguna Google;5;mantap
Pengguna Google;5;baik
Pengguna Google;5;nyata
Pengguna Google;2;saat dibutuhkan, malah minta update dulu...
Pengguna Google;3;orderan skgdlm bentuk gandeng sehinggaa pesanan lama sampainya..
Pengguna Google;5;aplikasi nya sangat membantu saya dalam menjalankan ke hidupan Sahari Hari
Pengguna Google;5;ok
Pengguna Google;1;akun ku gakbisa di masukin tolong di perbaiki
Pengguna Google;5;terbaik
Pengguna Google;5;mantap
Pengguna Google;5;pelayanan baik
Pengguna Google;5;cepat nyaman
Pengguna Google;4;tolong kasih Metode pembayaran pakai ShopeePay dong miin atau dana
Pengguna Google;5;pelayanan nya ramah
Pengguna Google;5;baik
Pengguna Google;5;driver ramah dan profesional
Pengguna Google;5;sangat membantu
Pengguna Google;1;toko lagi gangguan , belanjaan tidak bisa di input, tapi batalin pesanan susahnya setengah mampus.
Pengguna Google;5;sangat mmbntu
Pengguna Google;5;ramah
Pengguna Google;5;mantap
Pengguna Google;5;baik
Pengguna Google;1;pernah pesan minuman dingin,kok lama bgt pikirku ...ehh ternyata yg nganter pesanan naik sepeda.gila ngga sih dan kebiasaan ojol,motor nya ga sesuai aplikasi...
Pengguna Google;4;bagus cumaa kadang nge lag
Pengguna Google;5;tingkatkan lagi
Pengguna Google;5;60% puas..Tingkatkan pelayanan..bagus..dipertahankan n d tingkatkan kebersihan mobil n keramahan supir. serta paham Map. .
Pengguna Google;5;bagus
Pengguna Google;5;ramah
Pengguna Google;5;yg terbaik dan nyaman ....
Pengguna Google;1;tidak dapat penjemputan
Pengguna Google;5;baik sekali
Pengguna Google;5;baik
Pengguna Google;5;sangat membantu dan tidak ribet
Pengguna Google;5;aplikasi ini sangat membantu saya
Pengguna Google;5;saya lebih suka driver grab ramah baik cepet juga kalo pesan makanan atau paket instan mantap
Pengguna Google;5;good
Pengguna Google;5;terbaik
Pengguna Google;5;good
Pengguna Google;5;grab mantap semoga kedepannya makin sukses
Pengguna Google;5;sippp
Pengguna Google;5;mantap
Pengguna Google;1;PEMBAYARAN TIDAK BISA TUNAI!! SANGAT MENYULITKAN!!! TIDAK BERGUNA!!
Pengguna Google;5;bagus aplikasiny
Pengguna Google;5;Terimakasih pelayanan Grab Bike Bagus Murah dan Cepat, Supirnya ramah dan baik
Pengguna Google;5;tks, sangatmembantu
Pengguna Google;5;sempurna next order lagi
Pengguna Google;5;sangat membantu dalam kendaraan
Pengguna Google;4;pesanan sesuai ekspektasi
Pengguna Google;4;sangat bagus...tepat waktu dan ramah
Pengguna Google;5;bagus sekai
Pengguna Google;5;mmbantu disaat tak ada kendaraan
Pengguna Google;1;merasa terbantu
Pengguna Google;5;baik
Pengguna Google;1;Selamat pagi kepada admin GRAB saya selaku Pelanggan tetap ojol minta tolong jangan kebanyakan promo mulu kasihan sama mitra driver aplikasi yang lain yang mencari rezeki gara² kebanyakan promonya mulu nihh mohon info lebih lanjut dan terima kasih
Pengguna Google;4;! nnaon wkwkwkwkw k alaman O l lqqqq n ada l am wkwk kkq llqllll wkwkwkwkwkwkwkwk l lwallllpl
Pengguna Google;5;bgus
Pengguna Google;5;membantu
Pengguna Google;5;Terima kasih pengantaran dengan cepat dan aman
Pengguna Google;5;ramah
Pengguna Google;3;nyaman
Pengguna Google;5;semakin bingung memakai aplikasi ini pengen cakap kotor anj
Pengguna Google;4;bike hemat sngat membantu 😎
Pengguna Google;5;alhamdulillah sangat menyenang dan sopan
Pengguna Google;5;nice app
Pengguna Google;5;baik
Pengguna Google;5;"Tolong perbaiki Ovo paylaternya karna tidak bisa di buka ! sedangkan di email ada tagihan.. saya mau liat tidak bisa malah tulisannya ""gagal memuat konten"" TOLONG DI PERBAIKI"
Pengguna Google;5;aplikasi top dengan sekali klik kita bisa pesan apapun dan pengiriman cepat banget kok pokoknya mantap tapi murahin dikit dong ongkos ongkir masa makananya masih mahalan ongkos kirim masa di kota sendiri tp mahal banget ongkirnya
Pengguna Google;5;saya sering menggunakan aplikasi ini ketika sedang bepergian dan aplikasi ini sangat membantu dalam perjalanan terutama waktu ke luar daerah.
Pengguna Google;5;nice
Pengguna Google;5;cepat
Pengguna Google;1;aplikasi busuk suka layar putih jangan didownload, download yg lain aja
Pengguna Google;5;bagus
Pengguna Google;5;sangat mantap bos
Pengguna Google;5;pertahankan kepercayaan konsumen
Pengguna Google;5;ramah, sopan, tepat waktu, nyaman
Pengguna Google;5;keren
Pengguna Google;5;baik ramah
Pengguna Google;5;oke dreve nya baik hati
Pengguna Google;5;mantap
Pengguna Google;5;mantab Joss
Pengguna Google;5;salam grab ada yang ingin saya tanyakan 1. pada aplikasi ini (Grab Taxi&food delivery)pada menu navigasi terdapat tampilan beberapa driver yang tampak dalam map navigasi tersebut. ada yang berwarna hijau, kuning, ungu dan mereh . pada satu driver terkadang warnya berubah 2. apa arti warna dari driver tesebut. mohon penjelasannya
Pengguna Google;1;Bentar up date bentar up date celeh
Pengguna Google;5;driver ramah jg rapi
Pengguna Google;1;Kecewa bgt sama drivernya yg red flag parah!! Kalo 1-2 sih mending lah ini hampir semuanyaaaa :) Emg sebelum di acc jadi driver kgk ada test psikologi dulu ? Jujur sangat merugikan cust bgt :) Udah mah kita yg nunggu lama pas dateng eh drivernya ngegas² + nyolot gak jelas! Pdhl kalo gak niat diambil mending bilang dr awal biar bisa di cancel dan cari driver yg lain! Lah ini udah mah kita yg nunggu eh drivernya seenaknya maki² cust bener² ATTITUDE NOL!!
Pengguna Google;5;sangat okey
Pengguna Google;1;pesan mie gacoan 4 item yang dikirim cuma 3 item,baru pertama x pake aplikasi grab uda kecewa💔
Pengguna Google;3;agak kesel sebenernya si tiap buka apk ini pasti suruh update terus, mna jarang bgt dpet diskon makanan lgi
Pengguna Google;5;mantap
Pengguna Google;5;sangat membantu
Pengguna Google;5;grab bermanfaat...tolong breafing driver bluebird agar ketika kursi 6 siap dg 6 penumpang kursi 4 siap dg 4 penumpang
Pengguna Google;5;ada yg bgs ada yg cuek
Pengguna Google;5;mantap simple gak ribet
Pengguna Google;5;suscec sllu
Pengguna Google;5;all in the best 👍👍
Pengguna Google;5;aplikasi sangat membantu , cuma biaya admin paylater 40ribu kemahalan , melebihi biaya admin credit card , KL di x 12bulan sudah 480ribu setahun, coba diturunkan biar bisa bener2 membantu masyarakat, terima kasih
Pengguna Google;5;solusi terbaik disaat laper
Pengguna Google;5;sangat membantu
Pengguna Google;5;bagus
Pengguna Google;5;good
Pengguna Google;1;1. Sy Gak Sk Ada Pengantaran Double Order, Bikin Org Tunggu Lama 2. Susah Hubungin Customer Service Grab, Gak Ada No Telp Yg Bs Dihubungin 3. Customer Tidak Bs Chat Resto, Harus Tunggu Resto Yg Chat Duluan, Jd Susah Ksh Tahu Restonya Kl Ada Yg Kelupaan Sm Pesanan, Tlg Diubah Sistemnya
Pengguna Google;5;terima kasih
Pengguna Google;5;puas banget sama Bpk nya baik
Pengguna Google;5;terima kasih,
Pengguna Google;5;sangat baik
Pengguna Google;3;biasa
Pengguna Google;5;good
Pengguna Google;5;pelayanan pengemudi bagus
Pengguna Google;5;ok
Pengguna Google;5;mantap dah grab
Pengguna Google;5;terimakasih
Pengguna Google;5;bagus
Pengguna Google;4;Coba dulu tak ksih bintang 4
Pengguna Google;5;mempermudahkan perjalanan
Pengguna Google;1;PELAYANAN CUSTOMER SERVICE LELET GAGUNA DALAM MENANGGAPI KOMPLAIN, ADA CS ATAU ENGGA SIH INI GRAB SELALU DIBALAS SM BOT
Pengguna Google;5;bagus banget aplikasinya bisa buat keperluan😍
Pengguna Google;5;baik
Pengguna Google;5;ok
Pengguna Google;5;mantab
Pengguna Google;4;sangat membantu
Pengguna Google;5;terbaik
Pengguna Google;3;Sudah benar ongkir termurah 5k jadi naik 8k. 👎🏻
Pengguna Google;1;masa di aplikasi 80rb, driver minta tambahan duit lg jd 150rb, ini gimana konsepnya?
Pengguna Google;1;kurang nyaman karna engantqran nya Sagat lama jdi kecewa
Pengguna Google;5;sangat baik untuk order makanan dll
Pengguna Google;5;baaik
Pengguna Google;3;pengantaran cepat dan tepat
Pengguna Google;5;bagus dn keren aja sih😭😭😭😭
Pengguna Google;5;murah
Pengguna Google;5;pokonya keren, cpt bgt
Pengguna Google;5;rekomendasi buat anter kemana aman dan nyaman
Pengguna Google;1;Makin kesini makin ngibul di persulit, kek apa tiba2 masukan pin ovo, malah gak bisa bayaar pake ovo, dan saldo ovo sbelumnya masih ada pulak, KORUPSI njir
Pengguna Google;5;cepat dan bagus
Pengguna Google;5;grab sangat membantu kebutuhan transportasi maupun makanan pesan antar, the best Grabbike
Pengguna Google;5;transportasi lbih praktis Krn tggal order lngsung dtng&biaya lbih hemat .aplikasi yg sangat pnting, praktis & hemat demi kpntingan umum .
Pengguna Google;5;grab sangat membantu kami dan layanannya 👍
Pengguna Google;5;Sdh biasa pakai grab
Pengguna Google;5;sangat baik
Pengguna Google;1;vouchernya tiba tiba ilang
Pengguna Google;5;bagus
Pengguna Google;5;sangat puas drivernya cantik dn ramah👍👍👍
Pengguna Google;5;nyaman
Pengguna Google;5;sangat puas
Pengguna Google;5;sangat membantu
Pengguna Google;5;mudah dan sangat membantu dalam perjalanan
Pengguna Google;5;praktis
Pengguna Google;1;parahh pelayanan seperti ini grab bikin perut sakit dari batang ke gringsing 290.000 ac gak nyala, mobil nya bikin perut sakit mau senyum aja tidak bisa ... parahh bangett SANGAT TIDAK REKOMENDASI
Pengguna Google;5;Terima Kasih
Pengguna Google;5;maju terus
Pengguna Google;5;trimakasih orang baik sudah mengantar saya sampe rumah
Pengguna Google;5;trimakasih saya senang
Pengguna Google;5;sangat Sukak karena bisa membantu perjalanan jauh
Pengguna Google;4;baik
Pengguna Google;1;kode vocer scam
Pengguna Google;5;no comment soalnya bagusss
Pengguna Google;5;bagus sih cuma diskonnya dikit
Pengguna Google;5;membantu banget
Pengguna Google;5;okeh
Pengguna Google;1;TO BAD THIS APLIKASI
Pengguna Google;5;Alhamdulillah sangat memuaskan AP LG drivernya baik2
Pengguna Google;5;bagus
Pengguna Google;5;sangat bagus
Pengguna Google;1;a s
Pengguna Google;5;Udh berapa kali order driver nya minta di batalin dengan alasan ca ci cu, ada juga driver yg minta harga lebih tinggi padahal udh tertera argo nya segitu dengan alasan ke jauhan, ya kalau males ngegrab non aktif aja dulu akun nya, tolong pihak grab sleksi tuh driver yg malas dan driver yang bener bener mau kerja
Pengguna Google;5;mantap
Pengguna Google;5;oke dan mantab
Pengguna Google;2;tolong dong untuk grab daerah pedalaman di map padahal ada 2 yg aktif tapi ga ada satupun yg nyangkut ini sistemnya yg gimna apa orangnya yg ga mau UANG!!!
Pengguna Google;5;memudahkan
Pengguna Google;5;apk yang sangat ngebantu bgt sih ini, klau kita mager keluar, trus cepat banget sampai nya dong, murah juga, approved sama apk nya
Pengguna Google;1;apk Kocak Masa ongkos Kirim 0.6km 8000 sedangkan yang 5km cuma 5000 udah gitu tarif ongkirnya naik terus padahal udah lama pake APK kocak ini mending pindah Ke gojek dengan Toko yang sama dan ongkir yang jauh berbeda
Pengguna Google;1;pelayanan pembayaran tunai ga Workit.Banyak pengguna grab ketika pembayaran tunai alasannya uang kembalian ga ada, segitunya mau cari Untung?Mau tidak Mau harga 20 karena ga ada uang kembalian terpaksa kasih semua 100k.Sory aja setiap pesan ksh 1 Bintang.
Pengguna Google;5;tpat waktu dan ramah.
Pengguna Google;5;nyaman
Pengguna Google;5;OK
Pengguna Google;5;👍
Pengguna Google;1;percuma ada opsi chat bantuan kalo bantuannya gabisa ngasih bantuan apa apa mah buat apa ada? biar lebih bagus aja gitu?
Pengguna Google;5;nice
Pengguna Google;5;ITS so super
Pengguna Google;4;perlu dibaca MAP dan WA biar sinkronisasi 🙏
Pengguna Google;5;ramah dan tepat waktu
Pengguna Google;5;sangat baik
Pengguna Google;1;suka eror sekarang ini. bikin orang terlambat
Pengguna Google;1;customer nya sering fitnah driver
Pengguna Google;5;terbaik
Pengguna Google;5;bagus pelayanannya ..
Pengguna Google;5;ini bisa aplikasi ini bagus
Pengguna Google;4;"yg membuat saya kurang nyaman, 70% driver grabcar di jogja selalu menawarkan jasa untuk mengantarkan membeli oleh2. saya smp hafal kalimat2 yg dimulai ketika driver mulai menawarkan jasa tsb dgn nada yg ramah. ""dari mana Pak asalnya?"" ""sudah brp hari di jogja?"" ""pulangnya kapan?"" ketika saya menolak dgn sopan, seketika para driver tsb berubah sikapnya dgn tidak membalas ucapan terima kasih saat tiba di tujuan."
Pengguna Google;5;good
Pengguna Google;5;nyaman, ramah dan semoga pengemudi gak ada alasan gak jemput Krn macet
Pengguna Google;5;semua dibuat mudah
Pengguna Google;5;Pengemudinya sopan & tau jalan
Pengguna Google;5;ramah, sip lah
Pengguna Google;5;Bepergian jadi mudah
Pengguna Google;5;bagus
Pengguna Google;4;sangat membantu
Pengguna Google;5;good driver
Pengguna Google;5;perfect
Pengguna Google;5;pelayanan cepat
Pengguna Google;5;driver nya mantap, tks
Pengguna Google;5;ok
Pengguna Google;1;maaf saya kasih bintang 1 dikarenakan pesanan saya di cancel sm restonya karena dapet grabcar jadi harus nunggu lama lagi gimana sih
Pengguna Google;5;cepat dan ramah
Pengguna Google;5;pengemudi ramah
Pengguna Google;1;GIMANA SI DRIVERNYA BAWA KABUR DOMINO'S PIZZA YG TEMEN SAYA BELI, LAGI LAPER²NYA LOH PADAHAL, LEPAS TANGGUNG JAWAB BANGET
Pengguna Google;5;Sangat Puas
Pengguna Google;5;top
Pengguna Google;5;bagus
Pengguna Google;5;aplikasi kasih ini sangat membantu dan bisa mengutarakan anda ke mana saja
Pengguna Google;5;dgn adanya grab, sangat membantu sekali
Pengguna Google;1;kalo pesen hemat sengaja dilama-lamain
Pengguna Google;5;mobilnya nyaman
Pengguna Google;5;semoga lebih baik lagi
Pengguna Google;5;bagus
Pengguna Google;5;good
Pengguna Google;5;puas
Pengguna Google;5;mudah di akses
Pengguna Google;5;good
Pengguna Google;5;kenapa skrng gk bisa lihat ulasan ya...
Pengguna Google;5;mantap
Pengguna Google;5;👍bagus
Pengguna Google;5;terima kasih pak rusdi
Pengguna Google;5;Di antar dengan aman
Pengguna Google;5;oke...mantap
Pengguna Google;5;murmer
Pengguna Google;5;Bagus
Pengguna Google;1;Auto saya uninstall dan gak mau pake lagi. Masa iya bikin promo tapi tiba2 hilang.😂 Mending gua ke apk sebelah jelas promonya. Daripada disini setelah diorder promonya hilng. Sorry ya bukan krn pengen ngejar2 promo. Tapi integritas aplikator gak benar kalau spt ini. Kemudian masa iya order nasi Padang doang sampai 30 menit diproses? Proses doang loh itu. Belum nganternya. Ini yg salah bukan restonya tapi Aplikasinya yg gak bener. Gak ada berubahnya Grab ini dari dulu.
Pengguna Google;5;ok
Pengguna Google;5;seneng
Pengguna Google;1;makin kesini driver nya malah makin nyolot. pesen yang xl penumpang berlima padhl dua bayi. masih marah marah. minta lebih.. kacau sekali ini.
Pengguna Google;5;baik dan ramah
Pengguna Google;5;oke
Pengguna Google;5;sangat bermanfaat
Pengguna Google;5;Tapi kok agak lemot ya
Pengguna Google;4;sangat membantu
Pengguna Google;5;terima kasih atas kebaikan dan kesopanan nya
Pengguna Google;5;bagus
Pengguna Google;5;100% driver Very good👍👍👍
Pengguna Google;5;sangat terbantu dan banyak manfaatnya
Pengguna Google;5;nyaman pokonya enak semuanya keren a
Pengguna Google;5;bagus perjalanan nya
Pengguna Google;4;untuk fitur tampilan mapsnya kurang bagus dan tidak akurat (tidaksama) dengan di tampilan Google maps jadi agak sulit
Pengguna Google;5;grab mudah, lancar
Pengguna Google;1;aplikasi tdk tdp diinstal setelah hp di restat
Pengguna Google;5;aku kasih bintang 5,agar dibaca utk info,hati hati apabila menggunakan vocher grab benar2 perhatikan petunjuk pemakaian. pengalaman beli giftgrab vocher isi.100rb digunakan 25.rb sisanya hangus.konfirmasi pihak grab gak ada solusi. kalau baca petunjuk di Ai whatshap,kelebihan dana grab gift bisa digunakan.
Pengguna Google;5;nyaman dan ramah drivernya
Pengguna Google;5;sangat membantu
Pengguna Google;5;tepat waktu dan ramah
Pengguna Google;5;makasiih
Pengguna Google;5;memuaskan
Pengguna Google;5;Respon cepat dan supir supirnya ramah.
Pengguna Google;5;pengemudi ramah 👍
Pengguna Google;5;mantap
Pengguna Google;5;sangat baik
Pengguna Google;5;nggak ngebut baik
Pengguna Google;5;nice app n help full
Pengguna Google;5;aplikasi yg membantu banget ketika dibutuhkan👍👍 jaya selalu grab
Pengguna Google;5;baik
Pengguna Google;5;ok baguss
Pengguna Google;4;baik
Pengguna Google;5;puas pelayanan ramah
Pengguna Google;5;grab sudah murah,gampang lagi kalau di pesan
Pengguna Google;1;MESEN GRABCAR JAM 12 MALEM DRIVER GAADA YG MAU NGAMBIL, PAS DITANYA KE DRIVERNYA KNPA GAMAU AMBIL KARNA ONGKOS YG MASUK KE DRIVER CUMA 30ribu SEDANGKAN SAYA BAYAR 49,500 APLIKASI PARAH POTONGAN NYA!!!
Pengguna Google;5;best
Pengguna Google;1;lamain nunggu 15 menit.
Pengguna Google;3;tiap bayar nya pakai tunai sering di suruh batalkan sama supir nya hampir tiap pake grab gitu terus, jadi jelek akun saya. awalnya g tau kalo itu berpengaruh
Pengguna Google;5;sangat membantu aplikasi ini.
Pengguna Google;5;Driver amanah...ok
Pengguna Google;5;bagus mantep bngt deh
